,datetime,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude
1391,10/13/01 19:55,Minneapolis,MN,US,light,10.0,10 seconds,Very bright star disappearing quickly (10sec),11/20/01,44.98,-93.26361109999999
1392,10/13/01 22:00,Stockton,CA,US,triangle,120.0,1 or 2 min.,triangle stealth like object.,11/20/01,37.9577778,-121.2897222
1393,10/13/01 23:00,West Carrollton,OH,US,circle,0.0,?,I was taking pictures outside of the Moon because it looked so pretty.  I did not see anything with my own eyes.  I downloaded the pict,11/20/01,40.5727778,-81.0858333
1394,10/13/02 1:00,Heltonville,IN,US,light,1800.0,30 minutes,Pillars of light seen in heltonville Indiana,4/14/09,38.9277778,-86.3755556
1395,10/13/02 4:47,Mary Esther,FL,US,triangle,1200.0,20 minutes,A Flying triangle with lights that looked like a planet from far away.,10/28/02,30.4097222,-86.66305559999999
1396,10/13/02 18:20,Chicago,IL,US,fireball,10.0,10 sec.,fireball in Chgo. western skies,10/15/02,41.85,-87.65
1397,10/13/02 19:00,Alameda,CA,US,cylinder,240.0,4min,At time stated my friend was leaving the apartment and noticed a strange scene in the sky&#44  An object&#44 very small moving across the sky,10/28/02,37.7652778,-122.2405556
1398,10/13/02 19:00,Smithfield,NC,US,disk,2100.0,35 minutes,I SAW 2 DISK SHAPED OBJECTS OUTSIDE MY WINDOW.,3/21/03,35.5083333,-78.33972220000001
1399,10/13/02 19:10,Eastman,GA,US,light,600.0,10 minutes,An object seen by my entire family that was so unusual that it would be hard to even assume it was a case of mistaken identity.,10/15/02,32.1975,-83.17777779999999
1400,10/13/02 21:00,Port Angeles,WA,US,changing,180.0,3 minutes,what caught my attention of the evening of 13 oct 2002&#44 at approx. 9:00pm was am occurrance that I have recorded.  The object was trave,10/28/02,48.118333299999996,-123.42944440000001
1401,10/13/02 22:00,Budapest (Hungary),,,oval,600.0,10 minutes approx,Blue-greay oval over Szentendre (Hungary),7/23/03,47.497912,19.040235
1402,10/13/02 23:00,Ship Bottom,NJ,US,triangle,60.0,1 minute,Small&#44 black triangle shaped object  flying silently and slowly overhead olong NJ beach.,3/11/06,39.6427778,-74.1808333
1403,10/13/03 0:00,Dayton (Wpafb),OH,US,0,0.0,0,Possible explanation for 10/13 Weird Aircraft Siting,10/31/03,39.758888899999995,-84.1916667
1404,10/13/03 1:00,Deerfield Beach,FL,US,cigar,900.0,15 mins,Flashing red&#44blue &amp; white lights&#44 hovering over deerfield beach in florida,10/15/03,26.318055600000005,-80.1
1405,10/13/03 1:00,Evansville,IN,US,light,600.0,10min,confirm coast to coast caller Sullivan Indiana,1/17/04,37.9747222,-87.5558333
1406,10/13/03 6:00,Craig,CO,US,triangle,1020.0,17 min,it was sitting in the sky like it diddent care that i was watching,10/31/03,40.5152778,-107.54583329999998
1407,10/13/03 7:00,Mississauga (Canada),ON,CA,fireball,180.0,3 minutes,Large fiery meteor-like entry,10/17/03,43.15,-79.5
1408,10/13/03 11:50,Pocatello,ID,US,oval,10.0,10sec,disc shape or deffinitly oval shape.,10/15/03,42.8713889,-112.4447222
1409,10/13/03 12:30,Guasave Sinaloa,,,changing,480.0,8 minutes,Change form getting energy,11/26/03,25.566699,-108.46730500000001
1410,10/13/03 17:00,Kansas ??  (In-Flight Sighting),KS,,unknown,1200.0,15 - 20 minutes,Huge Unknown Phenomenon (Distant Stobe Effects) Seen From Airplane Window on Cross-Country Flight,3/23/04,39.011902,-98.484246
1411,10/13/03 18:30,Wilton,CA,US,disk,1800.0,about a half houl,In a clear sky at approximatley 6:30 pm on 10/13&#44 I and my daughters observed a white shaped dics object in front of the setting sun mo,10/15/03,38.411944399999996,-121.2711111
1412,10/13/03 19:12,Phoenix,AZ,US,sphere,10.0,10 seconds,Please tell me that its no big deal because my nine year old son is scared stiff after seeing this&#33,10/15/03,33.4483333,-112.07333329999999
1413,10/13/03 19:15,Runcorn (Uk/England),,GB,unknown,90.0,90 seconds,A group of lights.,1/17/04,53.333332999999996,-2.75
1414,10/13/03 20:00,Binghamton,NY,US,sphere,30.0,30 seconds,Sphere heads north&#44 turns&#44 and then goes up&#33,10/15/03,42.09861110000001,-75.9183333
1415,10/13/03 20:15,Bolton (Canada),ON,CA,light,120.0,2 minutes,Star like object flying/wobbling.,10/15/03,43.883333,-79.733333
1416,10/13/03 21:00,Provo,UT,US,light,900.0,15 minutes,Large Orange light gave us chills,10/31/03,40.2338889,-111.65777779999999
1417,10/13/03 21:20,Denver,CO,US,chevron,45.0,45 seconds,V formation of white lights move with no sound,10/17/03,39.7391667,-104.98416670000002
1418,10/13/03 21:30,Trenton,OH,US,other,180.0,2.5 to 3 minutes,Strange &quot;Passenger Jets&quot;,10/15/03,39.4808333,-84.45777779999999
1419,10/13/03 21:30,Warsaw,IN,US,other,180.0,2-3 min.,Occurred : 10/13/2003 21:30 (Entered as : 10/13/2003 21:30) Reported: 10/14/2003 12:43:11 AM 00:43 Posted: 10/15/2003 Location: Trenton,10/30/06,41.2380556,-85.8530556
1420,10/13/03 22:20,Laval (Canada),PQ,CA,triangle,180.0,approx: 3 minutes,HBCCUFO CANADIAN REPORT:  The lights changed into the shape of a large triangular craft.,10/17/03,45.6,-73.733333
1421,10/13/03 23:00,Waterbury,CT,US,disk,10.0,10 seconds,We saw something I can&#39t explain.....,10/15/03,41.5580556,-73.0519444
1422,10/13/03 23:15,Houston,TX,US,light,600.0,10 mins,Objects that zip in and out,10/15/03,29.763055600000005,-95.3630556
1423,10/13/03 23:15,Zanesville,OH,US,rectangle,180.0,3 minutes,Very large object w/ white and blue flashing lights..,10/31/03,39.9402778,-82.0133333
1424,10/13/04 0:00,Summerland Key,FL,US,cigar,20.0,20 second,Gree Cigar moving ir odd direction,10/11/05,24.665277800000002,-81.4425
1425,10/13/04 1:25,Galveston,TX,US,light,1800.0,30 mins,Starting on October 10&#44 2004&#44 I have seen an obj. in the sky twice.  ((NUFORC Note:  We suspect Venus may be one of the objects.  PD)),10/27/04,29.301111100000004,-94.7975
1426,10/13/04 6:20,New Haven,CT,US,unknown,540.0,9 minutes,strange light in the AM sky New Haven&#44 CT,10/27/04,41.3080556,-72.9286111
1427,10/13/04 7:19,Manchester (Uk/England),,GB,fireball,30.0,30sec,loud sonic like bang&#44 /two fire balls /comets  ((NUFORC Note:  Possible&#44 though unconfirmed&#44 daytime meteor??  PD)),10/27/04,53.5,-2.2166669999999997
1428,10/13/04 7:20,Manchester (Uk/England),,GB,light,0.0,0,Two lights in Sky,10/27/04,53.5,-2.2166669999999997
1429,10/13/04 17:14,Titusville,PA,US,oval,600.0,10 minutes,It was silver&#44 it had no windows&#44 it made no noise and glided accross the sky  above me before....,1/19/05,41.6269444,-79.67388890000001
1430,10/13/04 19:00,Oceanside,OR,US,disk,120.0,2min.or less,It  look&#39s like many pictures I have seen of so called flying saucer&#39s Like bright metal in the sun. the sun was below the horizon.,10/27/04,45.461111100000004,-123.96666670000002
1431,10/13/04 20:00,Mena,AR,US,light,60.0,1 minute,More sightings of Pop/Traveling Stars in Mena&#44 Akansas&#39s night skies,10/27/04,34.586111100000004,-94.2394444
1432,10/13/04 21:40,Twin Falls,ID,US,light,60.0,1 min,two orange lights moving in a straight line with each other disapeard,10/27/04,42.563055600000006,-114.46
1433,10/13/04 23:00,Oregon,OR,,circle,900.0,15 minits,my father and i saw somthing that night  we do not understand the object was like nothing weve ever seen.,5/15/06,43.804133,-120.554201
1434,10/13/04 23:00,Parkersburg,WV,US,circle,10.0,10 seconds,the object gave off a light that illuminated the entire sky then disapated completely.,5/24/05,39.2666667,-81.5616667
1435,10/13/04 23:00,Ravenel,SC,US,chevron,10.0,10 seconds,Two pale grey luminescent chevrons moving silently and at high speed&#44 making several sharp zig-zags.,10/27/04,32.7630556,-80.25027779999999
1436,10/13/04 23:45,Dallas,OR,US,triangle,0.0,0,Object moved steady then up and down changing color from blue&#44 red&#44 green&#44 then white was very bright,10/27/04,44.919444399999996,-123.31583329999998
1437,10/13/04 23:50,New Rochelle,NY,US,rectangle,300.0,5 minutes,Very loud humming noise that seemed to move slow&#44 rectagular shape with rounded corners. 10/13/04 - 11:50pm,10/27/04,40.9113889,-73.78277779999999
1438,38274,White Hall,AR,US,triangle,300.0,5 minutes,ufo spoted near chemical weapons disposal base .,10/27/04,34.273888899999996,-92.0908333
1439,10/13/05 2:20,Siloam Springs,AR,US,circle,180.0,3 min,Saw 3 round lights appearing to be surround in fog&#44 2 following each other&#44 one to the east..heading north&#44 one wen NNE.,10/20/05,36.188055600000006,-94.5402778
1440,10/13/05 4:30,Jupiter,FL,US,light,10.0,10 seconds,Single small white light,10/20/05,26.933888899999996,-80.0944444
1441,10/13/05 5:05,Boise,ID,US,chevron,4.0,3-4 seconds,Fast and middle-low flying Boomerang with 3 lights and no sound &#33,10/20/05,43.6136111,-116.2025
1442,10/13/05 15:12,Twin Falls,ID,US,disk,120.0,1or 2 min.,Glowing craft in the day time.,10/20/05,42.563055600000006,-114.46
1443,10/13/05 17:32,Terlton,OK,US,cylinder,120.0,2 minutes,Barrel shaped white craft with orange stripes on either end..silent&#44 with no windows&#44 doors&#44 lights&#44 or wings,6/12/08,36.188055600000006,-96.49
1444,10/13/05 17:32,Terlton,OK,US,cylinder,120.0,2 minutes,This object looked like a barrel and made no sound but moved in a straight line at an incredible speed.,2/14/06,36.188055600000006,-96.49
1445,10/13/05 18:40,Mesa,AZ,US,light,90.0,90 seconds,The Lights over Mesa Return -  See Video Footage.  ((NUFORC Note:  Possible flares near Gila Bend Firing Range.  PD)),11/3/05,33.4222222,-111.8219444
1446,10/13/05 19:10,Shropshire (Uk/England),,GB,light,1200.0,20 minutes,bright lights in England (shropshire)  near shrewsbury,10/20/05,52.666667000000004,-2.75
1447,10/13/05 20:00,Miami,FL,US,other,120.0,2 minutes,A boomerang shaped craft moving north to south&#44 stopped&#44 circled&#44 and continued south movement.,10/20/05,25.7738889,-80.1938889
1448,10/13/05 20:00,Millbrook,AL,US,changing,7200.0,2hrs,((NUFORC Note:  Probable twinkling star?  PD))  Sky was clear with stars.,10/20/05,32.4797222,-86.3619444
1449,10/13/05 20:05,Livermore,CA,US,light,120.0,2 min,Strange light in the sky over Livermore CA.,12/16/05,37.6819444,-121.76694440000001
1450,10/13/05 21:00,Northfield,MN,US,chevron,1800.0,30 min,Chevron shaped&#44 low flying&#44 one side shorter than the other&#44 scilent&#44 seen at 21:00&#44 circling.,2/1/07,44.4583333,-93.1613889
1451,10/13/05 21:30,Hayward,CA,US,rectangle,15.0,15 seconds,low altitude flourescent light,10/20/05,37.6688889,-122.0797222
1452,10/13/05 23:30,Atlanta,TX,US,other,15.0,15 seconds,&quot;Boomerang&quot; shape over Atlanta&#44 Tx -October 2005,12/16/05,33.1136111,-94.1641667
1453,10/13/06 0:02,Berlin (Germany),,DE,fireball,120.0,1-2 minutes,7 shooting lights&#44 followed by a formation&#44 followed by a fireball.They appeared to be white in colour and exhude an extrodinary a,10/30/06,52.516667000000005,13.4
1454,10/13/06 2:00,Tamarac,FL,US,cylinder,35.0,35 sec,I was in north university st is  amayor st in fl &#44 i couldn&#39t believe my eyes as i was waiting for the red ligth to turn green&#44 notice,10/30/06,26.2125,-80.25
1455,10/13/06 4:30,Simco (20-40 Km West Of) (Canada),ON,,circle,30.0,30 seconds,Hovering 300m in the air 500m off road side one bright middle light and a dimmer light circling the object no red and blue lights like,10/30/06,42.837263,-80.30404200000001
1456,10/13/06 5:00,Brewer,ME,US,light,240.0,4 min,fast moving aircraft aproaching a strange light.,12/7/06,44.7966667,-68.7619444
1457,10/13/06 6:40,Gonzales,CA,US,changing,0.0,unknown,Three lights hoovering near Gonzales&#44 CA,10/30/06,36.506666700000004,-121.44333329999999
1458,10/13/06 10:30,Vandenberg Village,CA,US,disk,60.0,less than 1 minute,Platinum color saucer weaving through fog/mist in hills by ocean object vanished into small white spark as soon as I pointed it out,10/10/11,34.7083333,-120.46666670000002
1459,10/13/06 13:00,Trout Lake,WA,US,unknown,300.0,5 minutes,Craft landing on Mt. Adams,10/30/06,45.9975,-121.52694440000002
1460,10/13/06 17:30,La Mesa,CA,US,light,600.0,5-10 min,Streaking lights over San Diego.  ((NUFORC Note:  Possibly a laser-based advertising light???  PD)),12/7/06,32.7677778,-117.0222222
1461,10/13/06 19:30,Philadelphia,PA,US,oval,1800.0,30minutes,brilliant red oval object viewed from Port richmond Philadelphia,10/30/06,39.9522222,-75.1641667
1462,10/13/06 20:30,Rawlins,WY,US,triangle,30.0,30 sec,I was sitting in my hot tub looking at the sky when I noticed this triangular shaped object in the sky. It was so weird. I watched it c,10/30/06,41.7911111,-107.23805559999998
1463,10/13/06 20:50,Beaumont,TX,US,triangle,20.0,10-20 sec,&quot;Black Triangle&quot; UFO with 3 White Lights on Each Point Seen in Beaumont&#44 TX,10/30/06,30.085833299999997,-94.1016667
1464,10/13/06 21:15,Omaha,NE,US,light,25.0,25sec.,Group of  very dim lites-moving North to South   NO shape was defined&#33&#33&#33,10/30/06,41.2586111,-95.9375
1465,10/13/06 22:00,De Soto,KS,US,triangle,10.0,10 secends,Iridescent/transparant /triangle shaped UFO witnesses by 8 people on Thursday&#44 10/13/06 at 22:00 hours.,10/30/06,38.9791667,-94.9683333
1466,10/13/07 1:30,Vancleave,MS,US,unknown,10800.0,3 hours,Brilliant object that changed colors&#44 Green&#44 Red&#44 Blue and Yellow. 10/13/2007,11/28/07,30.5402778,-88.6875
1467,10/13/07 1:59,Iroquois Falls (Canada),ON,CA,triangle,120.0,approxmately 2 minutes,triangular shaped craft with lights at each point&#44 rotating over remote northern Canadian town. report 30 minutes after witnessing.,3/4/08,48.766667,-80.666667
1468,10/13/07 2:25,Kagoshima (Japan),,,formation,15.0,10-15 seconds,Object was a birdlike formation suddenly apearing in the sky then gradually passing toward north-east and suddenly vanishing. Event las,11/28/07,31.596553999999998,130.55711599999998
1469,10/13/07 4:50,Noida (India),,,fireball,120.0,2 minutes,FOOTBALL SHAPED AND SIZED BRIGHT OBJECT IN THE NIGHT SKY,11/28/07,28.535515999999998,77.391026
1470,10/13/07 7:45,Katy,TX,US,triangle,5.0,5 seconds,Black triangle flying low and slow,11/28/07,29.785555600000006,-95.8241667
1471,10/13/07 8:35,Henderson,NV,US,changing,90.0,1.5,UFOs over henderson&#44 nv,11/28/07,36.0397222,-114.9811111
1472,10/13/07 11:15,Fairfax,VA,US,sphere,600.0,ten minutes,Spherical object traveling eastward then northward from Dulles Airport&#44 paralleling Route 50 in Fairfax VA.,11/28/07,38.8461111,-77.30666670000001
1473,10/13/07 15:30,Ashland,OR,US,light,600.0,1/2 hour,very bright greenish blue light the size of a large star moving slowly  NW to SE and back again gaining altitude for 1/2 hour at 3:30,11/28/07,42.1947222,-122.70833329999999
1474,10/13/07 17:30,Los Angeles,CA,US,cigar,15.0,13-15 seconds,cigar shaped object hovers next to Los Angeles Fwy&#44 vanishes in plain daylight,11/28/07,34.0522222,-118.2427778
1475,10/13/07 18:30,Marysville,WA,US,cigar,900.0,15 minutes,Still really cannot pin point exactly what the objects were. It gave me an real weird feeling the way the moved.,11/28/07,48.0519444,-122.1758333
1476,10/13/07 19:00,Timaru (New Zealand),,,fireball,0.0,10,the ufo was hoverig over  a field on a friends farm.  the ufo was like a fire ball with green lights flashing. after a while it flew aw,11/28/07,-44.396972,171.254973
1477,10/13/07 20:28,Mooresville,NC,US,light,300.0,5 minutes,Three large&#44 round&#44 bright orange lights coming together in the form of a rotating triangle,11/28/07,35.5847222,-80.8102778
1478,10/13/07 22:00,Kennewick,WA,US,cylinder,300.0,hours,cylinder objects&#44 glowing moon size lights&#44 hundreds of tiny lights bouncing around house,11/28/07,46.211388899999996,-119.13611110000001
1479,10/13/07 22:30,Kirkcaldy (Uk/Scotland),,GB,circle,600.0,10 mins +,semi-transparent big wheel like object. spinning in a stationery possition for about 10 miutes,11/28/07,56.11666700000001,-3.166667
1480,10/13/07 22:40,Irvine/Newport Beach,CA,,disk,60.0,< 1 minute,Disk-Like object  with lights west of John Wayne Airport,11/28/07,33.606775,-117.88971000000001
1481,10/13/07 23:00,Seattle,WA,US,unknown,7200.0,over 2 hours,Distant dancing light in the sky southeast of Seattle for prolonged time,11/28/07,47.6063889,-122.33083329999998
1482,39369,Hudson,WI,US,sphere,180.0,3 minutes,6 Balls of Light Swooping Behind Chem-Clouds 9:30 p.m. CST,11/28/07,44.9747222,-92.7566667
1483,10/13/08 5:30,Santa Rosa,CA,US,light,10.0,10 seconds,I was standing outside early in the morning looking at the stars and i noticed what appeared to me as one of the stars started to mve i,10/31/08,38.4405556,-122.71333329999999
1484,10/13/08 6:00,Newburyport,MA,US,light,300.0,5 min,WS OUT FOR RUN AT 6 SAW SMALL BRIGHT LIGHTS HIGH UP OVER CONSTRUCTION SITE THOUGHT THEY MUST HAVE BEEN ON TOP OF CRANE. NO CRANE THERE,10/31/08,42.8125,-70.87777779999999
1485,10/13/08 9:20,Clovis,CA,US,other,3000.0,50 minutes,Thousands of transparent&#44 faintly illuminated objects flying over Clovis&#44 CA 10/13/08 9:20 pm,10/31/08,36.8252778,-119.70194440000002
1486,10/13/08 10:15,San Francisco,CA,US,circle,900.0,15m,What caught my attention was how close they were together.  I thought it was vapor trials from two planes that was going to land at sfo,10/31/08,37.775,-122.41833329999999
1487,10/13/08 14:00,Yakima,WA,US,unknown,120.0,several minutes,strange looking metalic objects  above yakima wa&#44 spinning&#44 then split up into different directions. big lower foating object vanished,10/31/08,46.6022222,-120.5047222
1488,10/13/08 21:30,Butte,MT,US,0,3600.0,1 hour,40-50 lights flying over Butte Montana in a V formation,10/31/08,46.0038889,-112.5338889
1489,10/13/09 2:45,Belleville (Canada),ON,CA,disk,5.0,5 seconds,I was driving back to Cornwall ontario from burlington for thanksgiving. It was approximately 0245 -0300 hours in the am. It was at the,7/6/10,44.166667,-77.383333
1490,10/13/09 5:00,Boston,MA,US,light,0.0,0,hovering lights over Boston pre-dawn,12/12/09,42.3583333,-71.0602778
1491,10/13/09 6:30,Jackson,NJ,US,light,10.0,10 seconds,soccer ball sized light moving throughout the trees and then headed at us before turning and disappearing,12/12/09,39.77638889999999,-74.86277779999999
1492,10/13/09 6:30,Troy,NY,US,circle,0.0,a circle in the sky movei,((HOAX??))  Flying craft which was big as a football field,12/12/09,42.728333299999996,-73.6922222
1493,10/13/09 7:03,Bend,OR,US,light,180.0,3 min,viewed for 3 minutes a pulsating circular object which  moved very slowly  above some trees,12/12/09,44.0583333,-121.31416670000002
1494,10/13/09 14:00,Whakatane (New Zealand),,,triangle,1800.0,15-30min,Hi I decided to get out of Auckland City for a while&#44so me and my girlfriend went for a drive&#44so we decided to go to Whatatane&#44its a sm,12/12/09,-37.953410999999996,176.990801
1495,10/13/09 20:00,Little River,SC,US,light,9000.0,20:00-22:30,our siting relates to many of the other summarys,12/12/09,33.8730556,-78.6144444
1496,10/13/09 20:30,Stockton,CA,US,light,10.0,10 secs,UFO DANCING IN THE SKY,12/12/09,37.9577778,-121.2897222
1497,10/13/09 22:00,Minersville,PA,US,sphere,300.0,5 minutes,2 large&#44 bright Orange/Amber lights in the sky,12/12/09,40.6905556,-76.2625
1498,10/13/09 23:10,Crookston,MN,US,triangle,180.0,3 min,Saw it over high-tension lines for a few min then flew off to the west.,12/12/09,47.7741667,-96.6077778
1499,10/13/10 1:00,Pueblo,CO,US,flash,5.0,5 seconds,Red flash of light in the sky,11/21/10,38.2544444,-104.60861109999999
1500,10/13/10 3:00,Webster,TX,US,cross,120.0,2 minutes,Blinking white light and red.,11/21/10,29.5375,-95.1180556
1501,10/13/10 4:45,Rochester,NY,US,light,3600.0,60 minutes,Orange light seen hovering and moving over Rochester,11/21/10,43.1547222,-77.61583329999999
1502,10/13/10 14:30,Las Vegas,NV,US,circle,600.0,10 minutes,Sighting of 3 UFO&#39s in the Las Vegas region in triangle formation that moved to a straight line.,11/21/10,36.175,-115.1363889
1503,10/13/10 15:47,Green,OH,US,triangle,0.0,0,I captured an unknown metallic flying object on my digital camera photo.,11/21/10,40.9458333,-81.4833333
1504,10/13/10 16:00,Naperville,IL,US,cylinder,900.0,l5 minutes,Vertical cigar shaped object in western horizon sited&#44 then disappears...,11/21/10,41.7858333,-88.1472222
1505,10/13/10 17:00,Richmond,CA,US,sphere,600.0,7-10 minutes,Bright yellow and white glowing sphere motionless for 7-10 minutes&#44 changes shape&#44 disapears,11/21/10,37.9358333,-122.34666670000001
1506,10/13/10 17:30,Flora,IL,US,cross,90.0,~1.5min,Strange gray object spotted in my small town,11/21/10,38.6688889,-88.4855556
1507,10/13/10 18:15,Grandview,MO,US,chevron,10.0,5-10 seconds,V-shaped UFO with 5 glowing lights underneath was seen flying low and slow&#44 without much sound.,7/3/13,38.8858333,-94.53277779999999
1508,10/13/10 18:30,Grandview,MO,US,chevron,10.0,10 seconds,Black V-shaped UFO with 5 orange lights.,10/14/13,38.8858333,-94.53277779999999
1509,10/13/10 19:20,New York City,NY,US,light,0.0,on going,Multiple UFO sighting in NYC.  ((NUFORC Note:  We suspect that the objects may have been twinkling stars.  PD)),11/21/10,40.7141667,-74.0063889
1510,10/13/10 20:00,Cincinnati,OH,US,unknown,300.0,5 minutes,On 10/13/10&#44 while driving&#44 I saw an unusual nonblinking&#44 stationary light over Cincinnati.,11/21/10,39.161944399999996,-84.4569444
1511,10/13/10 20:00,Lincoln,CA,US,flash,3600.0,1 hour,Flashing light circles over Lincoln CA for at least an hour.,11/21/10,38.8916667,-121.29194440000002
1512,10/13/10 20:30,Brick,NJ,,circle,120.0,2 minutes,A fire disk was seen moving slowly as the light dimmed and object disappeared. 500 Lights On Object0: Yes,11/21/10,40.057838000000004,-74.137183
1513,10/13/10 20:30,Gilbert,AZ,US,circle,60.0,1 minute,An alternating red and blue lighted object&#44 bobbling rapidly and erratically in the sky and then descending  in a controlled fashion.,11/21/10,33.3527778,-111.78833329999999
1514,10/13/10 20:30,Martinez,CA,US,other,8.0,~8 seconds,Faintly glowing wedge-shaped craft flies swiftly and silently over San Francisco East Bay town.,11/21/10,38.0194444,-122.13305559999999
1515,10/13/10 20:30,Sunol,CA,US,other,12.0,12 seconds,Star that stops&#44 slows&#44 stops&#44slows&#44then drops out of sight.,11/21/10,37.59444439999999,-121.8875
1516,10/13/10 20:40,Grandview,MO,US,chevron,60.0,1 minute,V-Shaped aircraft moving slow and low. 5 glowing lights underneath. No cockpit&#44 or fusilage,5/12/11,38.8858333,-94.53277779999999
1517,10/13/10 20:45,Charleston,SC,US,triangle,300.0,5 minutes,I saw three fire orange oval shaped lights flying in triangle shape formation.,11/21/10,32.77638889999999,-79.9311111
1518,10/13/10 21:00,Charlotte,NC,US,light,600.0,5-10 minutes,5 pulsating lights above Charlotte&#44 NC,1/5/11,35.226944399999994,-80.8433333
1519,10/13/10 21:00,San Francisco,CA,US,light,240.0,3-4 minutes,Multiple lights over Ocean Beach,1/24/12,37.775,-122.41833329999999
1520,10/13/10 21:00,San Francisco,CA,US,sphere,1200.0,20 minutes,coming down 24th st looking northwest across the goldengate.orbs in slightly curved line on the westside of the goldengate at approxima,11/21/10,37.775,-122.41833329999999
1521,10/13/10 22:00,Allen,TX,US,unknown,10.0,10 secs,Shadow object...Black then (glow) speeding across night sky.,11/21/10,33.103055600000005,-96.6702778
1522,10/13/10 22:30,Rio Linda,CA,US,cylinder,2.0,:02,I saw the cylinder shaped looked like a spaceship hovring above the east side of the Air Force base. Saw it for about 30 seconds and ra,11/21/10,38.6911111,-121.4475
1523,10/13/10 22:45,Etna,CA,US,flash,1500.0,25 minutes,UFO Rotating Red Green Yellow Lights,11/21/10,41.4569444,-122.8936111
1524,10/13/10 22:45,Las Vegas,NV,US,changing,15.0,15 seconds,Shapeshifting object seen over Las Vegas drive-in movie theater.  ((NUFORC Note:  Possibly migratory birds??  PD)),11/21/10,36.175,-115.1363889
1525,10/13/11 1:36,Norman,OK,US,oval,120.0,2 min,Yellowish center middle orange with a outter red glow sphere,10/19/11,35.2225,-97.4391667
1526,10/13/11 3:30,Newark,NJ,US,light,10.0,10 seconds,Sighting of colorful lights in the morning sky,10/19/11,40.735555600000005,-74.17277779999999
1527,10/13/11 15:00,Wilmington,OH,US,unknown,4.0,3-4 secs,Long black flying shape for 3 to 4 seconds&#33,10/19/11,39.4452778,-83.82861109999999
1528,10/13/11 18:45,Mysore (India),,,light,10.0,10 sec,It was a star like thing which was not twinkling . . . But moving very swiftly . . &#33,10/19/11,12.295810000000001,76.639381
1529,10/13/11 19:20,Merriam,KS,US,triangle,15.0,15 seconds,Triangular&#44 almost hovering but very slow movement&#44 5 bright lights&#44 no sound,10/19/11,39.023611100000004,-94.69333329999999
1530,10/13/11 19:47,Oldham (Uk/England),,GB,oval,60.0,1 minute,Oval shape unlike anything I have seen before emitting bright lights,10/19/11,53.55,-2.1166669999999996
1531,10/13/11 19:56,Boiling Springs,SC,US,triangle,300.0,5 min,Triangle formed lights in sky.,10/19/11,35.0463889,-81.9819444
1532,10/13/11 20:00,Boiling Springs,SC,US,formation,300.0,5 minutes,Two vertical lines of 3 lights apiece&#44 hovering.,10/19/11,35.0463889,-81.9819444
1533,10/13/11 20:21,North Myrtle Beach,SC,US,unknown,60.0,1 min,Three yellow orange spheres of light in triangle formation see over the ocean in the night sky at North Myrtle Beach.,10/19/11,33.8158333,-78.6802778
1534,10/13/11 20:30,Avon,NC,US,fireball,900.0,15 min.,31 orange balls of light coming out of ocean&#44silent,10/19/11,35.351944399999994,-75.5108333
1535,10/13/11 20:38,Gurley,AL,US,diamond,480.0,6 to 8 mins,Super bright star shaped light&#44 desending straight down in slow desent as seen from Gurley&#44 Al,10/19/11,34.701666700000004,-86.3758333
1536,10/13/11 21:00,Surfside Beach,SC,US,light,1800.0,30 minutes,Amber lights over South Carolina coast,10/19/11,33.6058333,-78.9733333
1537,10/13/11 22:00,Atlantic Coast (At Sea On Cruise Ship) (Canada),NV,,other,10.0,less than ten seconds,Pill Shaped Dark Object Illuminated By The Ships Own Light At Sea,10/19/11,38.802609999999994,-116.419389
1538,10/13/11 22:26,Myrtle Beach,SC,US,circle,15.0,15 seconds,4 orange circle lights appear and disappear,10/19/11,33.688888899999995,-78.8869444
1539,10/13/11 23:38,Homestead,FL,US,sphere,1800.0,30 minutes,Bright white sphere coming out of unusual single storm cloud.,10/25/11,25.4683333,-80.4777778
1540,40830,Highway 95 (Eastbound),NV,,0,0.0,0,I didn&#39t see anything unill uploading my pictures from camera to my computer,10/25/11,65.71295500000001,18.718041
1541,10/13/12 1:00,Bel Air,MD,US,light,8.0,5-8 seconds,Bright white orb traveling fast over Bel Air,10/30/12,39.5358333,-76.34861109999999
1542,10/13/12 1:38,Cary,NC,US,fireball,4.0,@4 seconds,Prior to this event&#44 there was about 25-60 seconds of a very low vibrating hum that was almost piercing because it hit so many decibels,10/30/12,35.791388899999994,-78.78138890000001
1543,10/13/12 2:00,Benidorm (Spain),,,changing,660.0,11 minutes,Best UFO Sighting Footage of 2012.,11/4/12,38.541057,-0.122494
1544,10/13/12 2:00,Salt Lake City,UT,US,other,120.0,2 minutes,It was a blue light in the sky&#44 i was driving home after i drop a friend off in rose park&#44 than i realize that there was a blue light,12/20/12,40.7608333,-111.89027779999999
1545,10/13/12 4:00,Stone Ridge,NY,US,sphere,0.0,still occurring,White spheres (dots) darting around and emitting sparks at random.,10/30/12,41.853055600000005,-74.1394444
1546,10/13/12 5:30,Ligonier,PA,US,other,1200.0,15-20 minutes,Puslating Lights&#44 Yellow&#44  Red&#44 Yellow-Object was completely silent,10/30/12,40.243055600000005,-79.23777779999999
1547,10/13/12 6:30,Cedar Bluff,AL,US,circle,240.0,3-4 minutes,Bright star like ufo.,10/30/12,34.22,-85.6077778
